Country Name,Country Code,Indicator Name,Indicator Code,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Uruguay,URY,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,7.971833333,9.441833333,10.47191667,11.3393,12.09959167,13.31911667,21.25696667,28.20868333,28.70373333,24.4786,24.07335833,23.471025,20.94931667,22.56798333,20.059275,19.31420833,20.310575,20.48160833,23.246025,27.32736667,30.1626,28.6764,30.72525833,35.255375,42.01329167,43.554575,41.17108333,38.82391667
United States,USA,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Uzbekistan,UZB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,40.06666667,62.91666667,94.49166667,124.625,236.6083333,,,,,,,,,,,,,2094.988465,2310.948159,2567.987213,2965.253499,5113.878946,8069.606237,8836.7875,10054.26133,10609.46439,11050.14542,11734.83342
St. Vincent and the Grenadines,VCT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.7
"Venezuela, RB",VEN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.41735,0.488633333,0.547566667,0.605725,0.679966667,0.723658333,1.16095,1.606958333,1.891333333,2.08975,2.147,2.147,2.147,2.147,2.582060317,4.2893,4.2893,6.047961842,6.2842,6.2842,9.257344444,9.975,,,,,,
British Virgin Islands,VGB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Viet Nam,VNM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,11032.58333,11683.33333,13268,13943.16667,14167.75,14725.16667,15279.5,15509.58333,15746,15858.91667,15994.25,16105.125,16302.25,17065.08333,18612.91667,20509.75,20828,20933.41667,21148,21697.5675,21935.00083,22370.08667,22602.05,23050.24167,23208.36833,23159.78259,23271.2125,23787.31917
Vanuatu,VUT,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,111.7191667,115.8733333,127.5175,129.075,137.6433333,145.3125,139.1983333,122.1891667,111.79,109.2458333,110.6408333,102.4375,101.3341667,106.7408333,96.90583333,89.46916667,92.6375,94.5425,97.07166667,108.9891667,108.475,107.8208333,110.165,114.7325,115.38,109.4525,115.3539167,119.1125
World,WLD,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samoa,WSM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,2.462172917,2.559371667,2.947686833,3.013152,3.286361525,3.478040072,3.376258103,2.973237658,2.780723431,2.710336734,2.779294045,2.616572472,2.64417628,2.73077851,2.484656585,2.317472012,2.29231195,2.310900035,2.331768846,2.560873688,2.564929673,2.554377116,2.587279951,2.648826322,2.664960845,2.556092342,2.688997647,2.73843913
Kosovo,XKX,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,,,,,,,1.057558996,0.884047927,0.803921648,0.803800192,0.796432731,0.7296724,0.67992268,0.716957702,0.75430899,0.718413899,0.77833812,0.752945123,0.752728197,0.901296423,0.903421436,0.885205508,0.846772667,0.893215581,0.877475207,0.845376564,0.950915534,0.924709623
"Yemen, Rep.",YEM,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,94.15666672,129.2808333,135.8816667,155.7183333,161.7183333,168.6716667,175.625,183.4483333,184.7758333,191.5091667,197.0491667,198.9533333,199.7641667,202.8466667,219.59,213.8,214.3491667,214.89,214.89,230.8333333,283.8958333,282.195,214.89,486.7309229,743.0059644,1035.467186,1114.292841,
South Africa,ZAF,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.299349167,4.607961667,5.528284167,6.109484167,6.939828333,8.609180833,10.54074667,7.564749167,6.4596925,6.359328333,6.771549167,7.045365,8.261223333,8.473674158,7.321221961,7.261132132,8.209968627,9.655056069,10.85265557,12.75893088,14.70961089,13.32380142,13.23392647,14.44842705,16.45910539,14.77867821,16.35585348,18.45024418
Zambia,ZMB,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,1.2079,1.3144975,1.862069167,2.388019167,3.110844167,3.610935,4.398595,4.733271046,4.778875386,4.465,3.601666667,4.001666667,3.745,5.045,4.7975,4.861666667,5.1475,5.396483333,6.154166667,8.631666667,10.3075,9.5175,10.45833333,12.89,18.34409265,20.01848659,16.93759433,20.21201787
Zimbabwe,ZWE,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.010013713,0.012125047,0.023706013,0.03834471,0.044468376,0.05511466,0.055098291,0.698216071,5.074419415,22.3890396,164.5473565,9686.77167,6723052073,,,,,,,,,,,,51.32901312,88.55244726,374.9543626,3509.17222
